FID,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,上り・自動車交通量,上り・小型大型判別不能交通量,下り・自動車交通量,下り・小型大型判別不能交通量,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー
t_travospublic_measure_5m.26469809.202505221420,84,,4310390,1,20250522,1420,66,11,0,0,0,0,0,73,8,0,0,0,0,0,3,202505221420,37.8373130371345,138.931687,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469810.202505221420,84,,4310400,1,20250522,1420,5,0,0,0,0,0,0,6,0,1,0,0,0,0,3,202505221420,36.554335475736636,137.0083094,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469811.202505221420,84,,4310410,1,20250522,1420,14,2,0,0,0,0,0,21,5,0,0,0,0,0,3,202505221420,36.956120636194385,136.8892354,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469812.202505221420,84,,4310420,1,20250522,1420,8,0,0,0,0,0,0,7,4,0,0,0,0,0,3,202505221420,36.81057320603062,136.7629731,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469813.202505221420,84,,4310430,1,20250522,1420,52,7,0,0,0,0,0,65,34,0,0,0,0,0,3,202505221420,36.68889768589191,136.7214257,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469814.202505221420,84,,4310440,1,20250522,1420,43,5,0,0,0,0,0,38,8,0,0,0,0,0,3,202505221420,36.62649371582013,136.7029238,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469815.202505221420,84,,4310441,1,20250522,1420,57,8,0,0,0,0,0,64,7,0,0,0,0,0,3,202505221420,36.60182503579164,136.700048,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469816.202505221420,84,,4310450,1,20250522,1420,74,12,0,0,0,0,0,87,14,6,0,0,0,0,3,202505221420,36.57428003575976,136.686305,136.6864014,36.57449126576,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469817.202505221420,84,,4310460,1,20250522,1420,2,0,0,0,0,0,0,4,0,0,0,0,0,0,3,202505221420,36.9580881961966,137.048108,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469818.202505221420,84,,4310470,1,20250522,1420,80,18,1,0,0,0,0,76,9,0,0,0,0,0,3,202505221420,36.77955370599541,137.0001501,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469819.202505221420,85,22,5110100,1,20250522,1420,104,27,0,0,0,0,0,82,13,1,0,0,0,0,3,202505221420,35.15213957400704,138.9246216,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469820.202505221420,85,22,5110105,1,20250522,1420,0,0,0,0,1,1,0,0,0,0,0,1,1,0,3,202505221420,35.14274842399481,138.8710284,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469821.202505221420,85,22,5110107,1,20250522,1420,32,14,0,0,0,0,0,0,0,0,0,0,1,0,3,202505221420,35.16311303402133,139.002312,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469822.202505221420,85,22,5110109,1,20250522,1420,31,10,0,0,0,0,0,26,9,0,0,0,0,0,3,202505221420,35.118767763963525,138.9293772,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469823.202505221420,85,22,5110111,1,20250522,1420,109,15,0,0,0,0,0,105,5,1,0,0,0,0,3,202505221420,35.10924329395108,138.9124954,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469824.202505221420,85,22,5110115,1,20250522,1420,81,22,0,0,0,0,0,55,18,0,0,0,0,0,3,202505221420,35.138890033989775,138.739584,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469825.202505221420,85,22,5110120,1,20250522,1420,91,32,0,0,0,0,0,92,34,0,0,0,0,0,3,202505221420,35.06126803388831,138.536991,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469826.202505221420,85,22,5110125,1,20250522,1420,100,3,0,0,0,0,0,103,4,0,0,0,0,0,3,202505221420,34.99945503380712,138.431978,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469827.202505221420,85,22,5110130,1,20250522,1420,134,47,0,0,0,0,0,113,46,0,0,0,0,0,3,202505221420,35.00292603381168,138.37946,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469828.202505221420,85,22,5110135,1,20250522,1420,97,39,0,0,0,0,0,100,42,0,0,0,0,0,3,202505221420,34.9427310337323,138.326229,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469829.202505221420,85,22,5110140,1,20250522,1420,58,26,0,0,0,0,0,56,29,0,0,0,0,0,3,202505221420,34.87443903364182,138.231472,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469830.202505221420,85,22,5110145,1,20250522,1420,60,22,0,0,0,0,0,40,18,0,0,0,0,0,3,202505221420,34.831770733585074,138.1182557,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469831.202505221420,85,22,5110148,1,20250522,1420,120,31,0,0,0,0,0,137,41,0,0,0,0,0,3,202505221420,34.73805952345989,137.853806,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469832.202505221420,85,22,5110150,1,20250522,1420,143,37,1,0,0,0,0,133,34,0,0,0,0,0,3,202505221420,34.731415953450984,137.7966642,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469833.202505221420,85,22,5110155,1,20250522,1420,37,19,0,0,0,0,0,53,28,0,0,0,0,0,3,202505221420,34.67742179337847,137.6802735,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469834.202505221420,85,22,5110158,1,20250522,1420,94,22,0,0,0,0,0,94,38,0,0,0,0,0,3,202505221420,34.67846877337988,137.608459,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469835.202505221420,85,22,5110160,1,20250522,1420,46,27,0,0,0,0,0,63,18,0,0,0,0,0,3,202505221420,34.67701253337791,137.5025406,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469836.202505221420,85,23,5110170,1,20250522,1420,57,20,0,0,0,0,0,82,15,0,0,0,0,0,3,202505221420,34.7982592835404,137.36621260000004,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469837.202505221420,85,23,5110175,1,20250522,1420,63,24,0,0,0,0,0,46,16,0,0,0,0,0,3,202505221420,34.92391956370741,137.2032416,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469838.202505221420,85,23,5110180,1,20250522,1420,27,13,0,0,0,0,0,35,4,0,0,0,0,0,3,202505221420,35.12246228396835,136.7712316,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469839.202505221420,85,24,5110185,1,20250522,1420,31,18,0,0,0,0,0,45,7,0,0,0,0,0,3,202505221420,35.02683417384312,136.6459825,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469840.202505221420,85,24,5110190,1,20250522,1420,37,30,0,0,0,0,0,57,28,0,0,0,0,0,3,202505221420,34.914394373694805,136.5686551,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469841.202505221420,85,23,5110250,1,20250522,1420,60,14,0,0,0,0,0,56,20,0,0,0,0,0,3,202505221420,35.23002111410819,136.9279236,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469842.202505221420,85,23,5110255,1,20250522,1420,83,15,0,0,0,0,0,53,17,0,0,0,0,0,3,202505221420,35.22358825409986,136.8807274,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469843.202505221420,85,22,5111410,1,20250522,1420,24,3,0,0,0,0,0,31,0,1,0,0,0,0,3,202505221420,34.9385786437268,138.9422778,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469844.202505221420,85,22,5111440,1,20250522,1420,41,9,0,0,0,0,0,32,4,0,0,0,0,0,3,202505221420,35.09294534392978,138.9461249,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469845.202505221420,85,22,5111460,1,20250522,1420,10,2,0,0,0,0,0,4,2,0,0,0,0,0,3,202505221420,34.773393033507176,138.94734200000002,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469846.202505221420,85,23,5111910,1,20250522,1420,126,24,0,0,0,0,0,99,18,0,0,0,0,0,3,202505221420,35.251491704135965,136.9747388,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469847.202505221420,85,21,5111920,1,20250522,1420,63,4,0,0,0,0,0,52,10,0,0,0,0,0,3,202505221420,35.33014667423738,137.0762497,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469848.202505221420,85,21,5111930,1,20250522,1420,48,10,0,0,0,0,0,39,9,0,0,0,0,0,3,202505221420,35.36635604428386,137.2135359,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469849.202505221420,85,21,5111940,1,20250522,1420,84,18,0,0,0,0,0,68,11,0,0,0,0,0,3,202505221420,35.477490394425764,137.4827895,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469850.202505221420,85,21,5111950,1,20250522,1420,23,7,0,0,0,0,0,32,10,0,0,0,0,0,3,202505221420,35.54294722450878,137.5415325,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469851.202505221420,85,20,5111960,1,20250522,1420,13,7,0,0,0,0,0,16,7,0,0,0,0,0,3,202505221420,35.79372550482294,137.6867026,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469852.202505221420,85,20,5111970,1,20250522,1420,28,7,0,0,0,0,0,29,13,0,0,0,0,0,3,202505221420,35.86568255491192,137.7375698,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469853.202505221420,85,21,5112190,1,20250522,1420,11,1,0,0,0,0,0,14,4,0,0,0,0,0,3,202505221420,35.35969120427531,136.4557958,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469854.202505221420,85,21,5112240,1,20250522,1420,111,20,0,0,0,0,0,101,15,0,0,0,0,0,3,202505221420,35.38091091430252,136.7844039,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469855.202505221420,85,23,5112310,1,20250522,1420,0,0,0,0,0,1,0,40,18,0,0,0,0,0,3,202505221420,34.84762104360617,137.1591783,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469856.202505221420,85,23,5112320,1,20250522,1420,140,52,0,0,0,0,0,126,74,0,0,0,0,0,3,202505221420,34.935405063722605,137.0426846,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469857.202505221420,85,23,5112325,1,20250522,1420,166,63,0,0,0,0,0,131,79,0,0,0,0,0,3,202505221420,35.020771293835146,137.0130622,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469858.202505221420,85,23,5112330,1,20250522,1420,179,92,0,0,0,0,0,178,93,0,0,0,0,0,3,202505221420,35.04312062386452,136.9841158,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469859.202505221420,85,23,5112340,1,20250522,1420,53,40,0,0,0,0,0,58,51,0,0,0,0,0,3,202505221420,35.06974911389942,136.7566216,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469860.202505221420,85,24,5112350,1,20250522,1420,85,37,0,0,0,0,0,54,36,0,0,0,0,0,3,202505221420,35.00912200381983,136.6732612,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469861.202505221420,85,24,5112355,1,20250522,1420,101,9,0,0,0,0,0,85,11,0,0,0,0,0,3,202505221420,34.75468373348215,136.5225828,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469862.202505221420,85,24,5112360,1,20250522,1420,68,7,0,0,0,0,0,52,8,0,0,0,0,0,3,202505221420,34.558484833217825,136.6473028,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469863.202505221420,85,24,5112370,1,20250522,1420,50,13,0,0,0,0,0,37,14,0,0,0,0,0,3,202505221420,34.78302070352005,136.5006557,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469864.202505221420,85,24,5112375,1,20250522,1420,41,15,0,0,0,0,0,47,13,0,0,0,0,0,3,202505221420,34.74150673346451,136.4838785,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469865.202505221420,85,24,5112550,1,20250522,1420,64,50,0,0,0,0,0,62,45,0,0,0,0,0,3,202505221420,34.839452033595315,136.260335,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469866.202505221420,85,24,5112590,1,20250522,1420,35,58,0,0,0,0,0,67,41,0,0,0,0,0,3,202505221420,34.703780033413906,136.071242,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469867.202505221420,85,22,5113885,1,20250522,1420,28,1,0,0,0,0,0,48,4,0,0,0,0,0,3,202505221420,35.33142394423902,138.8977143,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469868.202505221420,85,22,5113890,1,20250522,1420,28,1,0,0,0,0,0,32,4,0,0,0,0,0,3,202505221420,35.32388868422933,138.9049485,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469869.202505221420,85,22,5113910,1,20250522,1420,83,33,0,0,0,0,0,80,33,0,0,0,0,0,3,202505221420,35.18190903404577,138.676858,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469870.202505221420,85,22,5113920,1,20250522,1420,62,16,0,0,0,0,0,64,15,0,0,0,0,0,3,202505221420,35.209794034081966,138.64987,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469871.202505221420,85,22,5113990,1,20250522,1420,22,12,0,0,0,0,0,10,5,0,0,0,0,0,3,202505221420,35.41511303434628,138.590083,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469872.202505221420,85,23,5114110,1,20250522,1420,94,22,0,0,0,0,0,89,21,0,0,0,0,0,3,202505221420,35.268750034158266,136.907566,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469873.202505221420,85,23,5114120,1,20250522,1420,62,32,0,0,0,0,0,83,33,0,0,0,0,0,3,202505221420,35.33167103423934,136.91981,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469874.202505221420,85,21,5114130,1,20250522,1420,27,3,0,0,0,0,0,24,3,0,0,0,0,0,3,202505221420,35.48643303443713,137.055201,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469875.202505221420,85,21,5114140,1,20250522,1420,0,0,0,0,0,1,0,23,9,0,0,0,0,0,3,202505221420,35.78858303481656,137.25606,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469876.202505221420,85,21,5114150,1,20250522,1420,33,2,0,0,0,0,0,30,3,0,0,0,0,0,3,202505221420,35.86755403491424,137.213563,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469877.202505221420,85,21,5114160,1,20250522,1420,7,6,0,0,0,0,0,16,7,0,0,0,0,0,3,202505221420,36.07096803516291,137.267306,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469878.202505221420,85,21,5114170,1,20250522,1420,11,2,0,0,0,0,0,5,3,0,0,0,0,0,3,202505221420,36.26496203539611,137.138911,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469879.202505221420,85,21,5114180,1,20250522,1420,7,6,0,0,0,0,0,6,1,0,0,0,0,0,3,202505221420,36.459520035626035,137.248946,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469880.202505221420,85,24,5114210,1,20250522,1420,47,7,0,0,0,0,0,43,4,0,0,0,0,0,3,202505221420,34.51961103316506,136.541333,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469881.202505221420,85,24,5114230,1,20250522,1420,7,4,0,0,0,0,0,7,0,0,0,0,0,0,3,202505221420,34.31527803288554,136.410056,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469882.202505221420,85,24,5114250,1,20250522,1420,14,0,0,0,0,0,0,7,1,0,0,0,0,0,3,202505221420,34.09569403258125,136.196222,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469883.202505221420,85,24,5114270,1,20250522,1420,6,2,0,0,0,0,0,5,1,0,0,0,0,0,3,202505221420,34.275333032830495,136.358917,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469884.202505221420,85,24,5114290,1,20250522,1420,34,5,0,0,0,0,0,26,5,0,0,0,0,0,3,202505221420,33.86069403225124,136.076111,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469885.202505221420,85,22,5114610,1,20250522,1420,77,20,2,0,0,0,0,70,21,1,0,0,0,0,3,202505221420,35.152874244008,138.8951207,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469886.202505221420,85,22,5114620,1,20250522,1420,57,14,0,0,0,0,0,71,14,3,0,0,0,0,3,202505221420,35.13134103397993,138.875041,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469887.202505221420,85,22,5114630,1,20250522,1420,57,14,2,0,0,0,0,57,20,1,0,0,0,0,3,202505221420,35.14589793399891,138.8871002,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469888.202505221420,85,22,5114680,1,20250522,1420,15,10,0,0,0,0,0,17,10,0,0,0,0,0,3,202505221420,35.35910497427457,139.0109217,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469889.202505221420,85,22,5114740,1,20250522,1420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505221420,35.073007033903686,137.787657,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469890.202505221420,85,22,5114750,1,20250522,1420,4,0,0,0,0,0,0,6,1,0,0,0,0,0,3,202505221420,34.90575222368336,137.6681803,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469891.202505221420,85,22,5115250,1,20250522,1420,5,3,0,0,0,0,0,11,5,0,0,0,0,0,3,202505221420,35.137162033987515,138.520651,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469892.202505221420,85,23,5115320,1,20250522,1420,72,17,0,0,0,0,0,76,12,0,0,0,0,0,3,202505221420,35.10723119394846,137.0409411,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469893.202505221420,85,23,5115340,1,20250522,1420,34,2,0,0,0,0,0,15,4,0,0,0,0,0,3,202505221420,35.13153551398018,137.304967,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469894.202505221420,85,20,5115350,1,20250522,1420,6,0,0,0,0,0,0,8,1,0,0,0,0,0,3,202505221420,35.25565403414135,137.573829,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469895.202505221420,85,20,5115360,1,20250522,1420,5,0,0,0,0,0,0,6,1,0,0,0,0,0,3,202505221420,35.37231503429151,137.677606,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469896.202505221420,85,20,5115370,1,20250522,1420,24,3,0,0,0,0,0,35,0,0,0,0,0,0,3,202505221420,35.50121594445591,137.794953,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469897.202505221420,85,20,5115380,1,20250522,1420,29,2,0,0,0,0,0,20,4,0,0,0,0,0,3,202505221420,35.71541168472551,137.9379522,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469898.202505221420,85,23,5115530,1,20250522,1420,40,22,0,0,0,0,0,35,18,0,0,0,0,0,3,202505221420,35.06429103389226,137.11723,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469899.202505221420,85,21,5115610,1,20250522,1420,108,12,0,0,0,0,0,97,14,0,0,0,0,0,3,202505221420,35.39814591432458,136.7848921,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469900.202505221420,85,21,5115630,1,20250522,1420,31,4,0,0,0,0,0,22,1,0,0,0,0,0,3,202505221420,35.73557476475065,136.9518113,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469901.202505221420,85,21,5115650,1,20250522,1420,18,5,0,0,0,0,0,19,4,0,0,0,0,0,3,202505221420,35.88316975493347,136.85442030000002,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469902.202505221420,85,21,5115680,1,20250522,1420,5,1,0,0,0,0,0,8,0,0,0,0,0,0,3,202505221420,35.99802490507423,136.9009352,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469903.202505221420,85,21,5115820,1,20250522,1420,0,0,0,0,0,0,0,9,2,0,0,0,0,0,3,202505221420,36.18407203529936,137.542187,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469904.202505221420,85,22,5123510,1,20250522,1420,49,5,0,0,0,0,0,39,8,0,0,0,0,0,3,202505221420,35.141546483993245,139.1103673,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469905.202505221420,85,20,5125390,1,20250522,1420,22,1,0,0,0,0,0,22,1,0,0,0,0,0,3,202505221420,35.876706504925515,137.9806852,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469906.202505221420,85,23,5311910,1,20250522,1420,87,16,0,0,0,0,0,86,12,0,0,0,0,0,3,202505221420,35.124239273970666,136.856963,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469907.202505221420,86,,6110010,1,20250522,1420,40,7,0,0,0,0,0,22,10,0,0,0,0,0,3,202505221420,34.938138216795814,136.265283823013,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469908.202505221420,86,,6110020,1,20250522,1420,35,14,0,0,0,0,0,47,10,0,0,0,0,0,3,202505221420,34.990936305895495,136.115165948867,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469909.202505221420,86,,6110030,1,20250522,1420,24,4,40,0,0,0,0,38,4,7,0,0,0,0,3,202505221420,35.005385003512316,135.956851243972,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469910.202505221420,86,,6110040,1,20250522,1420,23,8,0,0,0,0,0,48,8,0,0,0,0,0,3,202505221420,34.95699292997823,135.913501381874,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469911.202505221420,86,,6110050,1,20250522,1420,72,8,0,0,0,0,0,65,11,0,0,0,0,0,3,202505221420,34.99087038445861,135.844525694847,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469912.202505221420,86,,6110060,1,20250522,1420,117,26,0,0,0,0,0,103,38,0,0,0,0,0,3,202505221420,34.99142632024544,135.831109285354,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469913.202505221420,86,,6110070,1,20250522,1420,105,14,0,0,0,0,0,77,22,0,0,0,0,0,3,202505221420,34.98630409707048,135.82777261734,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469914.202505221420,86,,6110080,1,20250522,1420,93,41,0,0,0,0,0,72,35,0,0,0,0,0,3,202505221420,34.91099177877929,135.744452476501,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469915.202505221420,86,,6110090,1,20250522,1420,107,39,0,0,0,0,0,112,45,0,0,0,0,0,3,202505221420,34.805311519271704,135.649480819702,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469916.202505221420,86,,6110100,1,20250522,1420,38,9,0,0,0,0,0,51,14,0,0,0,0,0,3,202505221420,34.81945711253497,135.720393061637,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469917.202505221420,86,,6110110,1,20250522,1420,64,12,0,0,0,0,0,70,7,0,0,0,0,0,3,202505221420,34.71960434074075,135.436824560165,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469918.202505221420,86,,6110120,1,20250522,1420,63,9,0,0,0,0,0,67,7,0,0,0,0,0,3,202505221420,34.64078623273222,135.106242299079,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469919.202505221420,86,,6110130,1,20250522,1420,119,52,0,0,0,0,0,157,57,0,0,0,0,0,3,202505221420,34.75756172115131,134.859353005886,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469920.202505221420,86,,6110150,1,20250522,1420,91,26,0,0,0,0,0,91,31,0,0,0,0,0,3,202505221420,34.847425137493005,134.578367471694,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469921.202505221420,86,,6110160,1,20250522,1420,64,15,0,0,0,0,0,62,30,0,0,0,0,0,3,202505221420,34.824513790274004,134.512607753276,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469922.202505221420,86,,6110170,1,20250522,1420,25,10,0,0,0,0,0,24,3,0,0,0,0,0,3,202505221420,36.23649392464164,136.286623477935,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469923.202505221420,86,,6110180,1,20250522,1420,18,22,0,0,0,0,0,14,4,0,0,0,0,0,3,202505221420,35.792989034822035,136.092793,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469924.202505221420,86,,6110190,1,20250522,1420,3,17,0,0,0,0,0,8,8,0,0,0,0,0,3,202505221420,35.62256603460919,136.08205800000002,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469925.202505221420,86,,6110200,1,20250522,1420,29,2,0,0,0,0,0,21,4,0,0,0,0,0,3,202505221420,35.319800029709974,136.279370784759,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469926.202505221420,86,,6110210,1,20250522,1420,44,4,0,0,0,0,0,48,11,0,0,0,0,0,3,202505221420,35.25049070224537,136.262805461883,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469927.202505221420,86,,6110220,1,20250522,1420,26,14,0,0,0,0,0,40,10,0,0,0,0,0,3,202505221420,35.135413702721344,136.168110072612,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469928.202505221420,86,,6110230,1,20250522,1420,58,13,0,0,0,0,0,48,12,0,0,0,0,0,3,202505221420,35.05193480694747,136.028718352317,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469929.202505221420,86,,6110240,1,20250522,1420,71,32,0,0,0,0,0,57,19,0,0,0,0,0,3,202505221420,34.97508726487281,135.666646957397,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469930.202505221420,86,,6110250,1,20250522,1420,64,5,0,0,0,0,0,58,7,0,0,0,0,0,3,202505221420,35.290674394918256,135.122528672218,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469931.202505221420,86,,6110260,1,20250522,1420,23,4,0,0,0,0,0,20,1,0,0,0,0,0,3,202505221420,35.33418386481987,134.859425425529,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469932.202505221420,86,,6110270,1,20250522,1420,16,4,0,0,0,0,0,18,4,0,0,0,0,0,3,202505221420,35.37906081109355,134.782794713974,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469933.202505221420,86,,6110280,1,20250522,1420,8,3,0,0,0,0,0,2,2,0,0,0,0,0,3,202505221420,35.39752934547739,134.617635011672,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469934.202505221420,86,,6110290,1,20250522,1420,19,5,0,0,0,0,0,16,11,0,0,0,0,0,3,202505221420,35.3445505431606,136.408736407756,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469935.202505221420,86,,6110300,1,20250522,1420,48,4,0,0,0,0,0,41,4,0,0,0,0,0,3,202505221420,34.929386538763445,135.767959356307,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469936.202505221420,86,,6110310,1,20250522,1420,77,14,0,0,0,0,0,86,30,0,0,0,0,0,3,202505221420,34.692826863672394,135.811829566955,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469937.202505221420,86,,6110320,1,20250522,1420,,,,0,0,0,1,,,,0,0,0,1,3,202505221420,34.49633103313339,135.742759,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469938.202505221420,86,,6110330,1,20250522,1420,93,6,0,0,0,0,0,58,13,0,0,0,0,0,3,202505221420,34.255336527005475,135.221571922302,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26469939.202505221420,86,,6110340,1,20250522,1420,69,15,0,0,0,0,0,68,11,0,0,0,0,0,3,202505221420,34.59261679509626,135.476585626602,,,,,,,,,,,,,,,,
