id,lat,lng,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード
t_travospublic_measure_5m.25998044.202505201245,34.34795203,132.689449,87,,7310310,1,20250520,1245,23,11,0,0,0,0,0,37,13,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998045.202505201245,34.36318703,132.733939,87,,7310320,1,20250520,1245,19,9,0,0,0,0,0,29,12,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998046.202505201245,34.46347803,133.26236,87,,7310340,1,20250520,1245,67,22,0,0,0,0,0,61,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998047.202505201245,34.83580109,131.9999083,87,,7310350,1,20250520,1245,24,9,0,0,0,0,0,10,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998049.202505201245,35.21593257,132.5144274,87,,7310410,1,20250520,1245,15,2,0,0,0,0,0,14,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998050.202505201245,35.27547013,132.6201357,87,,7310420,1,20250520,1245,21,3,0,0,0,0,0,26,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998051.202505201245,35.20082803,132.459905,87,,7310460,1,20250520,1245,12,3,0,0,0,0,0,12,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998052.202505201245,35.19864503,132.455753,87,,7310470,1,20250520,1245,5,2,0,0,0,0,0,10,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998053.202505201245,34.40069503,132.797334,87,,7310510,1,20250520,1245,25,11,0,0,0,0,0,18,10,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998054.202505201245,34.53976203,132.51558,87,,7310520,1,20250520,1245,25,8,0,0,0,0,0,38,8,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998055.202505201245,34.34725603,132.31778,87,,7310530,1,20250520,1245,45,11,0,0,0,0,0,45,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998056.202505201245,34.31064703,132.631054,87,,7310540,1,20250520,1245,28,8,0,0,0,0,0,25,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998057.202505201245,35.49457003,134.1603,87,,7310610,1,20250520,1245,57,9,0,0,0,0,0,0,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998058.202505201245,35.50153003,134.0804,87,,7310620,1,20250520,1245,64,4,0,0,0,0,0,44,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998059.202505201245,35.49990003,134.0626,87,,7310630,1,20250520,1245,57,3,0,0,0,0,0,32,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998060.202505201245,35.50860003,134.0108,87,,7310640,1,20250520,1245,,,,,,,1,,,,,,,1,3,202505201245
t_travospublic_measure_5m.25998063.202505201245,35.23819103,134.286932,87,,7360030,1,20250520,1245,0,0,0,0,0,0,0,159,13,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998064.202505201245,35.28472203,134.227547,87,,7360040,1,20250520,1245,10,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998073.202505201245,34.22071845,134.4115448,88,,8110010,1,20250520,1245,25,2,0,0,0,0,0,25,8,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998074.202505201245,34.30277465,134.08477664,88,,8110020,1,20250520,1245,89,5,0,0,0,0,0,82,11,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998075.202505201245,34.29671451,133.946895,88,,8110030,1,20250520,1245,51,13,0,0,0,0,0,76,11,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998076.202505201245,34.17417939,133.71595144,88,,8110040,1,20250520,1245,41,4,0,0,0,0,0,39,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998077.202505201245,33.91236268,133.20324183,88,,8110050,1,20250520,1245,46,6,0,0,0,0,0,49,8,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998078.202505201245,33.82431235,132.9843843,88,,8110060,1,20250520,1245,21,8,1,0,0,0,0,27,7,2,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998079.202505201245,34.2854417,134.00050163,88,,8110070,1,20250520,1245,48,3,0,0,0,0,0,60,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998080.202505201245,34.10608826,133.7992233,88,,8110080,1,20250520,1245,9,1,0,0,0,0,0,8,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998081.202505201245,34.02895783,133.82816434,88,,8110090,1,20250520,1245,42,13,0,0,0,0,0,56,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998082.202505201245,33.9507649,133.76485348,88,,8110100,1,20250520,1245,8,2,0,0,0,0,0,8,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998083.202505201245,33.58909346,133.62609275,88,,8110110,1,20250520,1245,26,6,0,0,0,1,0,34,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998084.202505201245,33.54820592,133.45158219,88,,8110115,1,20250520,1245,31,7,0,0,0,0,0,27,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998085.202505201245,33.54313397,133.4028089,88,,8110120,1,20250520,1245,23,2,0,0,0,0,0,26,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998086.202505201245,33.7476979,132.79158711,88,,8110130,1,20250520,1245,47,2,0,0,0,0,0,51,1,1,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998087.202505201245,33.79340887,134.59242761,88,,8110131,1,20250520,1245,16,0,0,0,0,0,0,12,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998088.202505201245,33.63466659,134.36974525,88,,8110140,1,20250520,1245,12,3,0,0,0,0,0,17,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998089.202505201245,33.74774819,134.53964678,88,,8110142,1,20250520,1245,19,1,0,0,0,0,0,10,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998090.202505201245,33.54318503,134.2936,88,,8110150,1,20250520,1245,6,1,0,0,0,0,0,6,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998091.202505201245,33.42133103,134.025327,88,,8110151,1,20250520,1245,17,1,0,0,0,0,0,21,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998092.202505201245,33.53924497,133.73844446,88,,8110160,1,20250520,1245,13,2,0,0,0,0,0,25,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998093.202505201245,33.52091654,133.78070265,88,,8110161,1,20250520,1245,32,3,0,0,0,0,0,37,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998094.202505201245,33.55034237,133.74017635,88,,8110162,1,20250520,1245,37,3,0,0,0,0,0,37,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998095.202505201245,33.55352221,133.72181602,88,,8110163,1,20250520,1245,50,2,0,0,0,0,0,40,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998096.202505201245,33.57127485,133.57428789,88,,8110164,1,20250520,1245,8,1,0,0,0,0,0,8,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998097.202505201245,33.56026408,133.63375783,88,,8110165,1,20250520,1245,43,3,0,0,0,0,0,47,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998098.202505201245,33.54096503,133.601005,88,,8110166,1,20250520,1245,36,10,0,0,0,0,0,30,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998099.202505201245,33.54243177,133.58307795,88,,8110167,1,20250520,1245,31,2,0,0,0,0,0,22,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998100.202505201245,33.48505503,133.373125,88,,8110170,1,20250520,1245,24,3,0,0,0,0,0,28,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998101.202505201245,33.40395559,133.28864336,88,,8110171,1,20250520,1245,15,1,0,0,0,0,0,14,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998102.202505201245,33.39236678,133.27860117,88,,8110172,1,20250520,1245,10,1,0,0,0,0,0,11,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998103.202505201245,33.1833033,133.1448555,88,,8110174,1,20250520,1245,11,1,0,0,0,0,0,6,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998104.202505201245,33.3581759,133.25315237,88,,8110180,1,20250520,1245,6,1,0,0,0,0,0,4,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998105.202505201245,32.97438892,132.93313889,88,,8110181,1,20250520,1245,21,3,0,0,0,0,0,22,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998106.202505201245,32.96811114,132.87227778,88,,8110182,1,20250520,1245,22,3,0,0,0,0,0,18,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998107.202505201245,32.95902781,132.77697222,88,,8110183,1,20250520,1245,6,1,0,0,0,0,0,22,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998108.202505201245,32.96996537,132.6892072,88,,8110190,1,20250520,1245,11,1,0,0,0,0,0,11,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998109.202505201245,33.13903103,132.517477,88,,8110191,1,20250520,1245,13,4,0,0,0,0,0,14,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998110.202505201245,33.14590213,132.52205864,88,,8110192,1,20250520,1245,28,4,0,0,0,0,0,29,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998111.202505201245,33.32556203,132.5285,88,,8110200,1,20250520,1245,8,1,0,0,0,0,0,7,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998112.202505201245,33.81637909,132.74482682,88,,8110210,1,20250520,1245,86,5,9,0,0,0,0,75,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998113.202505201245,34.07022914,134.4611308,88,,8110230,1,20250520,1245,48,3,0,0,0,0,0,45,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998114.202505201245,34.03847795,134.52051356,88,,8110231,1,20250520,1245,32,1,0,0,0,0,0,32,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998115.202505201245,34.04120064,134.53100502,88,,8110232,1,20250520,1245,35,4,0,0,0,0,0,39,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998116.202505201245,34.03149633,132.82959938,88,,8110240,1,20250520,1245,24,5,0,0,0,0,0,26,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998117.202505201245,33.93004374,133.09483767,88,,8110250,1,20250520,1245,31,4,0,0,0,0,0,27,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998118.202505201245,33.50191403,133.309236,88,,8111021,1,20250520,1245,33,1,0,0,0,0,0,22,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998124.202505201245,34.15212105,134.5794028,88,,8310010,1,20250520,1245,81,10,0,0,0,0,0,66,10,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998125.202505201245,34.33587504,134.15129542,88,,8310020,1,20250520,1245,32,5,0,0,0,0,0,46,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998126.202505201245,33.79997204,132.86443055,88,,8310030,1,20250520,1245,53,3,3,0,0,0,0,41,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998127.202505201245,34.23953265,133.89590621,88,,8310040,1,20250520,1245,68,19,0,0,0,0,0,52,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998128.202505201245,33.79766803,133.760304,88,,8310050,1,20250520,1245,7,0,0,0,0,0,0,2,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998129.202505201245,33.54154672,133.04234147,88,,8310060,1,20250520,1245,3,1,0,0,0,0,0,3,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998130.202505201245,33.80675452,132.74527207,88,,8310061,1,20250520,1245,48,8,0,0,0,0,0,60,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998131.202505201245,33.81477603,132.720319,88,,8310062,1,20250520,1245,22,7,0,0,0,0,0,22,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998132.202505201245,34.01026568,134.56642896,88,,8310070,1,20250520,1245,96,6,0,0,0,0,0,83,11,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998133.202505201245,33.97320714,134.63393211,88,,8310080,1,20250520,1245,74,8,0,0,0,0,0,59,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998134.202505201245,33.1660166,133.13337564,88,,8310090,1,20250520,1245,1,0,0,0,0,0,0,3,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998135.202505201245,33.40662503,132.509843,88,,8310110,1,20250520,1245,12,3,0,0,0,0,0,23,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998136.202505201245,33.50451003,132.56675,88,,8310120,1,20250520,1245,45,12,0,0,0,0,0,41,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998137.202505201245,33.53462955,132.59778142,88,,8310130,1,20250520,1245,0,0,0,0,0,0,0,27,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998138.202505201245,33.61257503,132.68712,88,,8310140,1,20250520,1245,15,4,0,0,0,0,0,17,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998139.202505201245,34.04017825,134.01844025,88,,8310150,1,20250520,1245,10,3,0,0,0,0,0,17,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998140.202505201245,33.89056122,132.75707513,88,,8310160,1,20250520,1245,37,3,0,0,0,0,0,30,0,1,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998141.202505201245,33.86399103,130.750068,89,,9110010,1,20250520,1245,46,3,0,0,0,0,0,53,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998142.202505201245,32.56558003,130.688167,89,,9110040,1,20250520,1245,38,15,0,0,0,0,0,47,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998143.202505201245,32.50104503,130.627862,89,,9110050,1,20250520,1245,48,11,0,0,0,0,0,36,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998144.202505201245,31.84821003,130.249002,89,,9110060,1,20250520,1245,26,2,0,0,0,0,0,25,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998145.202505201245,31.65408503,130.444438,89,,9110070,1,20250520,1245,16,2,0,0,0,0,0,22,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998146.202505201245,33.56354563,131.1769035,89,,9110090,1,20250520,1245,25,10,0,0,0,0,0,25,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998147.202505201245,33.24859378,131.5788746,89,,9110110,1,20250520,1245,121,5,0,0,0,0,0,126,10,1,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998148.202505201245,32.83826903,131.716873,89,,9110120,1,20250520,1245,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998149.202505201245,32.26510003,131.560352,89,,9110140,1,20250520,1245,24,15,0,0,0,0,0,27,8,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998150.202505201245,31.85384003,131.136144,89,,9110150,1,20250520,1245,9,8,0,0,0,0,0,16,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998151.202505201245,31.71055503,130.774553,89,,9110160,1,20250520,1245,22,10,0,0,0,0,0,17,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998152.202505201245,31.64769603,130.604758,89,,9110180,1,20250520,1245,93,8,0,0,0,0,0,32,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998153.202505201245,33.35773503,130.488663,89,,9110190,1,20250520,1245,30,15,0,0,0,0,0,45,8,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998154.202505201245,33.19609887,130.0312792,89,,9110200,1,20250520,1245,45,6,0,0,0,0,0,35,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998155.202505201245,32.82226403,129.973018,89,,9110210,1,20250520,1245,,,,0,0,0,1,,,,0,0,0,1,3,202505201245
t_travospublic_measure_5m.25998156.202505201245,32.95195803,131.35466,89,,9110230,1,20250520,1245,12,3,0,0,0,0,0,19,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998157.202505201245,33.66937003,130.847832,89,,9110240,1,20250520,1245,39,10,0,0,0,0,0,23,14,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998158.202505201245,33.34785503,130.0187991,89,,9110280,1,20250520,1245,17,4,0,0,0,0,0,34,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998159.202505201245,32.97125925,130.445357,89,,9110290,1,20250520,1245,41,6,0,0,0,0,0,44,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998160.202505201245,31.39732787,130.7858165,89,,9110330,1,20250520,1245,28,4,0,0,0,0,0,24,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998161.202505201245,31.45285161,130.7281932,89,,9110340,1,20250520,1245,28,6,0,0,0,0,0,29,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998162.202505201245,33.59253591,130.4326835,89,,9210010,1,20250520,1245,68,12,0,0,0,0,0,65,11,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998163.202505201245,33.94786798,130.968647,89,,9310003,1,20250520,1245,27,16,0,0,0,0,0,44,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998164.202505201245,33.67866403,130.455156,89,,9310005,1,20250520,1245,166,21,0,0,0,0,0,188,17,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998165.202505201245,33.53840303,130.485852,89,,9310010,1,20250520,1245,97,25,0,0,0,0,0,92,20,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998166.202505201245,33.44660203,130.540337,89,,9310015,1,20250520,1245,72,37,0,0,0,0,0,72,34,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998167.202505201245,33.32348903,130.523608,89,,9310017,1,20250520,1245,52,10,0,0,0,0,0,52,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998168.202505201245,33.11458003,130.669176,89,,9310020,1,20250520,1245,10,2,0,0,0,0,0,7,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998169.202505201245,32.40604003,130.555735,89,,9310035,1,20250520,1245,7,0,0,0,0,0,0,5,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998170.202505201245,32.16215503,130.36789,89,,9310045,1,20250520,1245,37,7,0,0,0,0,0,12,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998171.202505201245,31.71421303,130.275752,89,,9310050,1,20250520,1245,0,0,0,0,1,1,1,37,0,0,0,1,0,1,3,202505201245
t_travospublic_measure_5m.25998172.202505201245,32.38562876,130.5414069,89,,9310060,1,20250520,1245,,,,0,0,0,1,,,,0,0,0,1,3,202505201245
t_travospublic_measure_5m.25998173.202505201245,31.70232103,130.297006,89,,9310070,1,20250520,1245,20,8,1,0,0,0,0,20,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998174.202505201245,33.80588903,130.960473,89,,9310080,1,20250520,1245,37,3,0,0,0,0,0,40,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998175.202505201245,33.54594303,131.283198,89,,9310085,1,20250520,1245,36,9,0,0,0,0,0,41,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998176.202505201245,33.38094503,131.540397,89,,9310090,1,20250520,1245,35,6,0,0,0,0,0,32,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998177.202505201245,33.15920703,131.651922,89,,9310100,1,20250520,1245,74,16,0,0,0,0,0,75,12,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998178.202505201245,31.72657003,131.023972,89,,9310115,1,20250520,1245,28,19,0,0,0,0,0,27,13,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998179.202505201245,31.70577903,130.613215,89,,9310120,1,20250520,1245,67,14,0,0,0,0,0,28,25,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998180.202505201245,33.21761616,130.1637701,89,,9310125,1,20250520,1245,60,13,0,0,0,0,0,51,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998181.202505201245,32.91326503,130.976239,89,,9310127,1,20250520,1245,26,5,0,0,0,0,0,28,8,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998182.202505201245,32.87549503,130.867355,89,,9310130,1,20250520,1245,97,6,0,0,0,0,0,59,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998183.202505201245,32.82019899,130.7572925,89,,9310140,1,20250520,1245,103,17,0,0,0,0,0,115,11,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998184.202505201245,32.67793303,130.55327,89,,9310150,1,20250520,1245,29,8,0,0,0,0,0,13,21,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998185.202505201245,32.76467203,130.370667,89,,9310155,1,20250520,1245,31,0,0,0,0,0,0,46,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998186.202505201245,32.78536503,130.199594,89,,9310156,1,20250520,1245,29,2,0,0,0,0,0,33,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998187.202505201245,33.06696517,131.6229634,89,,9310157,1,20250520,1245,24,4,0,0,0,0,0,28,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998188.202505201245,32.99742903,131.434075,89,,9310159,1,20250520,1245,6,5,0,0,0,0,0,9,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998189.202505201245,33.62758503,130.703907,89,,9310174,1,20250520,1245,103,18,0,0,0,0,0,73,15,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998190.202505201245,33.57279403,130.285973,89,,9310180,1,20250520,1245,93,6,0,0,0,0,0,98,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998191.202505201245,33.23090684,130.3350523,89,,9310181,1,20250520,1245,36,1,0,0,0,0,0,37,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998192.202505201245,32.94830903,130.502942,89,,9310183,1,20250520,1245,52,5,0,0,0,0,0,51,16,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998193.202505201245,32.91807915,130.6264597,89,,9310184,1,20250520,1245,58,5,0,0,0,0,0,51,8,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998194.202505201245,33.37000946,129.9447181,89,,9310185,1,20250520,1245,14,2,0,0,0,0,0,16,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998195.202505201245,33.55795203,130.456481,89,,9310186,1,20250520,1245,53,7,4,0,0,0,0,52,6,10,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998196.202505201245,33.50439603,130.111167,89,,9310187,1,20250520,1245,32,4,0,0,0,0,0,29,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998197.202505201245,33.33830903,130.64702,89,,9310188,1,20250520,1245,19,4,0,0,0,0,0,29,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998198.202505201245,33.06535003,129.833592,89,,9310189,1,20250520,1245,,,,0,0,0,1,,,,0,0,0,1,3,202505201245
t_travospublic_measure_5m.25998199.202505201245,33.18514003,130.387366,89,,9310191,1,20250520,1245,23,7,0,0,0,0,0,45,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998200.202505201245,33.20214803,130.361827,89,,9310192,1,20250520,1245,29,7,0,0,0,0,0,18,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998201.202505201245,33.20855403,130.343385,89,,9310193,1,20250520,1245,16,26,0,0,0,0,0,22,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998202.202505201245,33.32086003,130.863524,89,,9310195,1,20250520,1245,31,5,0,0,0,0,0,22,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998203.202505201245,33.25012803,131.295812,89,,9310200,1,20250520,1245,15,2,0,0,0,0,0,16,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998204.202505201245,33.19671903,131.498216,89,,9310205,1,20250520,1245,32,6,0,0,0,0,0,37,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998205.202505201245,31.81605003,131.442962,89,,9310210,1,20250520,1245,49,5,0,0,0,0,0,55,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998206.202505201245,31.417766,130.9996904,89,,9310217,1,20250520,1245,18,1,0,0,0,0,0,21,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998207.202505201245,31.37728603,130.545285,89,,9310218,1,20250520,1245,22,1,0,0,0,0,0,33,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998208.202505201245,31.56571803,130.617867,89,,9310219,1,20250520,1245,19,3,0,0,0,0,0,12,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998209.202505201245,33.43104381,130.0480662,89,,9310220,1,20250520,1245,21,11,0,0,0,0,0,21,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998210.202505201245,32.24423503,130.476053,89,,9310470,1,20250520,1245,22,5,0,0,0,0,0,14,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998211.202505201245,32.21685803,130.428031,89,,9310480,1,20250520,1245,14,8,0,0,0,0,0,17,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998212.202505201245,32.10263003,130.326106,89,,9310520,1,20250520,1245,24,6,0,0,0,0,0,24,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998213.202505201245,32.05664203,130.22874,89,,9310550,1,20250520,1245,10,3,0,0,0,0,0,18,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998214.202505201245,31.84607503,130.257831,89,,9310600,1,20250520,1245,0,0,0,0,0,1,1,13,8,0,0,0,0,1,3,202505201245
t_travospublic_measure_5m.25998215.202505201245,31.80465503,130.283522,89,,9310610,1,20250520,1245,19,0,0,0,0,0,1,0,0,0,0,0,1,1,3,202505201245
t_travospublic_measure_5m.25998216.202505201245,31.75953703,130.304217,89,,9310620,1,20250520,1245,40,5,0,0,0,0,0,30,8,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998217.202505201245,33.46078103,130.044889,89,,9310627,1,20250520,1245,17,3,0,0,0,0,0,26,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998218.202505201245,33.41441411,129.9958886,89,,9310630,1,20250520,1245,16,6,0,0,0,0,0,26,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998219.202505201245,33.37966119,129.933567,89,,9310650,1,20250520,1245,23,10,0,0,0,0,0,28,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998220.202505201245,33.30074103,129.915058,89,,9310660,1,20250520,1245,24,4,0,0,0,0,0,29,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998221.202505201245,33.32347185,129.8060041,89,,9310710,1,20250520,1245,15,6,0,0,0,0,0,13,8,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998222.202505201245,33.35505903,129.743971,89,,9310720,1,20250520,1245,,,,0,0,0,1,,,,0,0,0,1,3,202505201245
